BRIEF-Apple says Apple music will be global home of CBS's new Carpool Karaoke series,2016-07-26 21:10:37+00:00,0.92,Apple music,will be,global home of CBS's new Carpool Karaoke series
FINRA investigating Rochdale trades in Apple shares: WSJ,2012-11-06 03:26:14+00:00,0.93,FINRA,investigating,Rochdale trades
Fitbit takes aim at Apple with new smartwatch launch,2017-08-28 15:20:14+00:00,0.91,Fitbit,takes,aim
Breakingviews - Apple acquires goodwill of flag-waving publishers,2018-03-13 19:53:27+00:00,0.93,Breakingviews  Apple,acquires,goodwill of flagwaving publishers
Apple’s tax spat could blight European banks,2016-08-31 12:46:28+00:00,0.94,Apple's tax spat,could blight,European banks
Russia threatens to restrict Polish apple imports,2014-04-24 12:06:10+00:00,0.9,Russia,threatens to restrict,Polish apple imports
US STOCKS-Wall Street surges on Apple results,2012-04-25 14:05:22+00:00,0.91,US STOCKSWall Street,surges,on Apple results
Apple supplier Japan Display to review past earnings after fraud warning,2019-11-27 11:01:56+00:00,0.94,Apple supplier Japan Display,to review,past earnings after fraud warning
Apple and Amazon deliver rally on Wall Street,2015-12-29 12:19:32+00:00,0.93,Amazon,deliver,rally
"Apple, energy shares shine as Wall Street rallies",2016-05-16 11:36:34+00:00,0.92,energy shares,shine,as Wall Street rallies
Apple weighs on Wall St; energy shares a boost,2016-09-08 11:30:07+00:00,0.93,Apple,weighs,on Wall St
Microsoft debuts Xbox music service to take on Apple,2012-10-15 04:05:24+00:00,0.95,Microsoft,debuts,Xbox music service to take on Apple
"Huawei challenges Samsung, Apple with big-screen phones",2013-01-07 22:21:04+00:00,0.93,Huawei,challenges,Samsung
EMC follows Apple by selling bonds to benefit shareholders,2013-06-07 17:56:13+00:00,0.85,EMC,follows,Apple
"GLOBAL MARKETS-Shares rise on Apple, Fed's outlook",2012-04-25 19:35:57+00:00,0.9,GLOBAL MARKETSShares,rise,on Apple
Apple supplier Skyworks' revenue jumps 51 pct,2014-11-06 21:25:42+00:00,1.0,Apple supplier Skyworks ' revenue,jumps,pct
"AT&T, Apple, Google to work on 'robocall' crackdown",2016-08-19 13:10:48+00:00,0.94,AT&T Apple Google,to work,on 'robocall' crackdown
Apple gains share in global smartphone market-Gartner,2015-08-20 12:47:18+00:00,0.93,Apple,gains,share in global smartphone marketGartner
US STOCKS-Apple drags Wall Street lower,2017-12-26 15:15:37+00:00,0.93,US STOCKSApple,drags,Wall Street
Google launches streaming music service ahead of Apple,2013-05-15 16:52:52+00:00,0.92,Google launches,streaming ahead,music service
Apple supplier Catcher confirms accident at China plant,2012-07-27 02:20:44+00:00,0.94,Apple supplier Catcher,confirms,accident at China plant
Nikkei set to rise after Apple results surge,2012-01-24 23:32:12+00:00,0.95,Nikkei,set,to rise after Apple results surge
"Wall St. mixed, Apple impresses and Twitter disappoints",2016-07-26 11:26:10+00:00,0.87,Wall St.,mixed,Apple impresses and Twitter disappoints
US STOCKS-Apple earnings spark jump in futures,2012-04-25 11:35:55+00:00,0.92,US STOCKSApple earnings,spark,jump
"US STOCKS-Indexes dragged down by Apple, oil",2016-01-27 15:02:04+00:00,0.9,US STOCKSIndexes,dragged,down
Trade war hits BRI financings,2019-07-08 12:17:44+00:00,0.94,Trade war,hits,BRI financings
US STOCKS-Apple drags down Wall Street,2016-09-08 14:05:52+00:00,0.93,US STOCKSApple,drags,down
Amazon steps up digital music competition with Apple,2013-01-10 14:00:22+00:00,0.93,Amazon,steps up,digital music competition with Apple
Dixons Retail CEO quits to join Apple,2012-01-31 10:00:40+00:00,0.91,Dixons Retail CEO,quits to join,Apple
"Amazon unveils Fire TV to rival Apple, Roku",2014-04-02 15:30:43+00:00,0.93,Amazon,unveils,Fire TV
Teardown experts takes apart Apple’s new iPad,2012-03-15 17:00:24+00:00,0.92,Teardown experts,takes apart,Apple's new iPad
BUZZ-Apple bulls lead charge through resistance,2016-08-01 15:30:52+00:00,0.94,BUZZApple bulls,lead,charge
Kashmir's embattled apple growers buried by wild weather,2018-12-04 10:58:47+00:00,0.94,Kashmir's embattled apple growers,buried,by wild weather
"Europe invites Apple, Google to discuss 'in-app' purchases",2014-02-27 12:00:58+00:00,0.93,Europe,invites,Apple
Wall Street ends mixed as Apple weighs on Nasdaq,2014-09-03 11:57:31+00:00,0.95,Wall Street,ends,mixed as Apple weighs on Nasdaq
"Apple, Google win appeals in antipiracy patent cases",2017-07-12 22:10:14+00:00,0.94,Google,win,appeals
US STOCKS-Futures mixed as 'cliff' and Apple eyed,2012-12-17 12:35:36+00:00,0.9,US STOCKS  Futures,mixed,as ' Apple eyed
Lenders snub PRC property rush,2019-05-10 09:15:28+00:00,0.93,Lenders,snub,PRC property rush
"For U.S. investors sour on Apple, buying Samsung is tricky",2013-01-24 16:35:29+00:00,0.86,buying Samsung,is,tricky
Apple buoys Nasdaq; Ukraine weighs on broader market,2014-04-24 11:44:45+00:00,0.92,Apple,buoys,Nasdaq
"How Apple, and everyone, can solve the sweatshop problem",2012-02-29 19:45:34+00:00,0.91,Apple,can solve,the sweatshop problem
"BlackBuried: Indonesia failings offer lessons for Apple, Samsung",2013-09-25 08:07:06+00:00,0.94,Indonesia failings,offer,lessons for Apple Samsung
"Nikkei hit by selling in banks, Apple suppliers",2018-11-15 06:51:02+00:00,0.95,Nikkei,hit,by selling in banks Apple suppliers
Dips in Facebook and Apple leave Wall Street lower,2018-07-03 11:43:22+00:00,0.94,Dips in Apple,leave,Wall Street
US STOCKS-Wall St weighed down by Apple,2016-12-22 15:05:28+00:00,0.91,US STOCKSWall St,weighed down,by Apple
VW looks at Apple for electric-car design guidance,2018-02-15 12:39:31+00:00,0.88,VW,looks,at Apple
"Buffett's Berkshire slashes IBM stake, adds to Apple",2017-11-14 21:48:47+00:00,0.95,Buffett's Berkshire slashes IBM stake,adds,to Apple
"Apple, Wistron propose possibility of directly investing in Japan Display: Kyodo",2019-11-01 06:00:35+00:00,0.96,Wistron,propose,possibility of directly investing in Japan Display
"US STOCKS-Amazon, Apple weigh on Nasdaq",2018-03-28 14:25:37+00:00,0.93,Apple,weigh,on Nasdaq
"Caterpillar, Apple push Wall Street lower",2012-09-25 08:10:24+00:00,0.95,Apple,push,Wall Street
Australia has Apple to thank for timely economic boost,2014-11-04 02:46:25+00:00,0.95,Australia,has,Apple
"Equity indexes up on Apple, Ukraine tempers rise",2014-04-24 00:54:00+00:00,0.89,Equity,indexes up,on Apple
"GLOBAL MARKETS-Shares rise on Apple, Bernanke's comments",2012-04-25 20:55:59+00:00,0.9,GLOBAL MARKETSShares,rise,on Apple Bernanke's comments
"Samsung’s future is more Intel, less Apple",2015-10-07 09:01:13+00:00,0.96,Samsung's future,is,more Intel
China's Huawei backs Apple in fight over encryption,2016-02-21 19:12:33+00:00,0.96,China's Huawei,backs,Apple
"Random House and Penguin merge to take on Amazon, Apple",2012-10-29 09:25:38+00:00,0.96,Penguin,merge,to take on Amazon  Apple
Obama blames 'bad apple' insurers for canceled coverage,2013-10-30 13:30:16+00:00,0.91,Obama,blames,insurers
Apple adds to stocks' slump; dollar slips,2015-07-21 00:29:33+00:00,0.94,Apple,adds,to stocks' slump
Smartphones boost profit at Apple supplier ARM,2012-01-31 09:46:41+00:00,0.91,Smartphones,boost,profit
"Apple, Google, dozens of others urge surveillance disclosures",2013-07-18 16:22:26+00:00,0.91,dozens of others,urge,surveillance disclosures
Accounting executive at Apple supplier JDI embezzled $5.25 mln -Asahi,2019-11-20 23:19:19+00:00,1.0,Accounting executive at Apple supplier JDI,embezzled,$ . mln  asahi
BRIEF-Apple said airpods are available to order online now from apple.com,2016-12-13 14:47:14+00:00,0.85,BRIEFApple,said,airpods are available to order online now from apple.com
Apple supplier Japan Display logs 11th straight quarterly net loss,2019-11-13 06:18:20+00:00,0.95,Apple supplier Japan Display,logs,th straight quarterly net loss
"US STOCKS SNAPSHOT-Wall Street notches records on trade optimism, Apple gains",2020-01-09 21:07:27+00:00,0.88,US STOCKS SNAPSHOTWall Street,notches,records on trade optimism
Apple supplier Japan Display says executive embezzled $5.25 million,2019-11-20 23:23:53+00:00,0.92,Apple supplier Japan Display,says,executive embezzled $. million
Wall Street falls in broad decline; Apple stumbles,2014-12-01 12:33:34+00:00,0.94,Wall Street,falls,in broad decline
"Wall Street rises as Apple, tech shares climb",2019-03-21 11:22:11+00:00,0.94,Wall Street,rises,as Apple
Tech sector brightens as Apple jumps 8 percent,2014-04-23 00:35:06+00:00,0.94,Apple,jumps,percent
"Former Apple chip executives found company to take on Intel, AMD",2019-11-15 12:11:49+00:00,0.96,Former Apple chip executives,found,company to take on Intel AMD
Goldman faces probe after entrepreneur slams Apple Card algorithm in tweets,2019-11-10 00:41:56+00:00,0.93,entrepreneur,slams,Apple Card algorithm
"Goldman person leaked Apple, Intel secrets: lawyer",2012-03-17 00:04:16+00:00,0.94,Goldman person,leaked,Apple Intel secrets
Earnings in focus as Apple weighs; Boeing lifts Dow,2016-10-26 11:30:02+00:00,0.95,Boeing,lifts,Dow
Super Bowl fever consumes Big Apple,2014-01-31 00:30:16+00:00,0.94,Super Bowl fever,consumes,Big Apple
"Microsoft to bring 'Age of Empires' to Apple, Android phones",2013-06-25 03:00:47+00:00,0.92,Microsoft,to bring,Age of Empires
BRIEF-Apple sees about $16 bln capex during 2017,2017-02-01 21:53:22+00:00,1.0,BRIEF Apple,sees,about $  bln capex
Del Potro rekindling Big Apple love affair,2017-09-02 21:55:09+00:00,0.94,Del Potro,rekindling,Big Apple love affair
Fowler expects Big Apple to energize Presidents Cup,2017-09-25 09:39:36+00:00,0.93,Fowler,expects,Big Apple to energize Presidents Cup
BRIEF-Apple Inc says photos services are back up,2016-06-03 03:51:27+00:00,0.86,BRIEFApple Inc,says,photos services are back up
"BRIEF-Apple buys new ""carpool karaoke"" series from CBS -CNBC",2016-07-26 19:50:31+00:00,0.93,BRIEFApple,buys,new carpool karaoke series from CBS CNBC
BRIEF-Apple says its worldwide developers conference will be held in San Jose,2017-02-16 13:43:19+00:00,0.86,BRIEFApple,says,its worldwide developers conference will be held in San Jose
Federer embraces routine win in Big Apple,2013-08-29 21:11:22+00:00,0.93,Federer,embraces,routine win in Big Apple
Google exec: not yet offered new map to Apple,2012-09-25 06:11:12+00:00,0.94,Google exec,not offered,new map
Mayweather and McGregor circus hits the Big Apple,2017-07-14 03:46:09+00:00,0.95,McGregor circus,hits,the Big Apple
BRIEF-Swatch opens down 1.2 pct after Apple unveils watch,2014-09-10 07:05:42+00:00,1.0,BRIEF Swatch,opens,. pct after apple
BRIEF-Apple reports outages for some services including App store,2016-06-02 20:55:31+00:00,0.93,BRIEFApple,reports,outages for some services including App store
Switzerland says Apple pledges to fix disruptions to rival payment app,2018-12-18 07:08:31+00:00,0.93,Switzerland,says,Apple pledges
Ex-Apple executive joins startup aimed at banishing smartphone cables,2019-11-01 00:23:18+00:00,0.9,ExApple executive,joins,startup aimed at banishing smartphone cables
"Suspected militants kill two in Indian Kashmir, set apple trucks ablaze",2019-10-24 17:17:16+00:00,0.94,Suspected militants,kill,two in Indian Kashmir
Acacia escalates Apple patent fight with new infringement claims,2017-04-20 21:11:41+00:00,0.93,Acacia,escalates,Apple patent fight with new infringement claims
BRIEF-Apple sues Qualcomm for roughly $1 bln over royalties - CNBC,2017-01-20 20:46:07+00:00,0.9,BRIEFApple,sues,Qualcomm
"Peloton exploring apps for Amazon Fire TV, Apple Watch: Bloomberg",2019-11-13 21:39:37+00:00,0.93,Peloton,exploring,apps for Amazon Fire TV
"Peloton exploring apps for Amazon Fire TV, Apple Watch - Bloomberg",2019-11-13 21:39:24+00:00,0.96,Peloton,exploring,apps for Amazon Fire TV Apple Watch  Bloomberg
BRIEF-Apple will continue reduced production of iPhones in April-June period - Nikkei,2016-04-15 17:10:19+00:00,0.9,BRIEFApple,will continue,reduced production of iPhones
Apple offers Japan Display more support with shorter payment periods: source,2019-10-23 09:49:30+00:00,0.93,Apple,offers,Japan Display
"US STOCKS-Wall St hits record highs on trade optimism, Apple gains",2020-01-09 20:22:24+00:00,0.92,US STOCKSWall St,hits,record highs
BRIEF-Apple's first foray into original tv is a series about apps - NYT,2016-03-24 20:25:29+00:00,0.94,BRIEFApple's first foray into original tv,is,a series about apps
BRIEF-IG Group launches trading app on Apple Watch,2015-04-10 12:20:28+00:00,0.9,BRIEFIG Group,launches,trading app
BRIEF-Xinjiang Goldwind Science & Technology's unit plans cooperation with Apple,2016-12-07 10:37:57+00:00,0.95,BRIEFXinjiang Goldwind Science & Technology's unit,plans,cooperation with Apple
BRIEF-Apple plans to launch new Macs at an Oct 27 event - Recode,2016-10-18 21:15:38+00:00,0.94,BRIEFApple,plans,to launch new Macs at an Oct  event  Recode
BRIEF-Apple is discussing manufacturing in India - WSJ citing government officials,2016-12-20 07:11:47+00:00,0.93,India  WSJ,citing,government officials
BRIEF-Apple Hospitality REIT acquires Home2 suites by Hilton in Atlanta,2016-07-07 13:10:47+00:00,0.91,BRIEFApple Hospitality REIT,acquires,Home suites by Hilton in Atlanta
BRIEF-Dialog Semiconductor will know commercial terms of 2019 Apple business in Q1,2017-12-04 09:48:21+00:00,0.9,BRIEFDialog Semiconductor,will know,commercial terms of  Apple business
"BRIEF-Nokia sues apple in Europe, U.S. for infringement of Nokia patents",2016-12-21 18:24:11+00:00,0.9,BRIEFNokia,sues,apple
Factbox: Apple Card and six other tech tools accused of gender bias,2019-11-11 18:29:46+00:00,0.92,six other tech tools,accused,of gender bias
BRIEF-Apple confirms $1 bln investment in Softbank Vision Fund - Nikkei,2017-01-04 18:03:48+00:00,0.93,BRIEFApple,confirms,$ bln investment in Softbank Vision Fund  Nikkei
Apple Pay stung in transactions using data stolen from retailers -WSJ,2015-03-06 01:30:22+00:00,0.91,transactions,using,data stolen from retailers WSJ
BRIEF-Apple Hospitality REIT announces share repurchase plan,2016-09-02 13:10:44+00:00,0.9,BRIEFApple Hospitality REIT,announces,share repurchase plan
"BRIEF-Ericsson asserts patents against Apple in Germany, U.K. and the Netherlands",2015-05-08 07:11:06+00:00,0.88,BRIEFEricsson,asserts,patents against Apple in the Netherlands
BRIEF-Quanta Computer clarifies media reports regarding manufacturing of Apple products,2017-09-22 10:27:28+00:00,0.94,BRIEFQuanta Computer,clarifies,media reports regarding manufacturing of Apple products
UPDATE 2-Apple's AirPods will not escape Trump's China tariffs,2019-08-13 17:01:55+00:00,0.99,apple 's airpods,will not escape,Trump 's China tariffs
BRIEF-Network-1 says Mirror World settled patent litigation with Apple,2016-07-08 21:00:29+00:00,0.92,Mirror World,settled,patent litigation
BRIEF-Global Payments announces support for Apple Pay in Singapore,2016-05-25 18:40:25+00:00,0.87,BRIEFGlobal Payments,announces,support for Apple Pay in Singapore
BRIEF-Apple sends out invites for a Sept 7 event- CNBC,2016-08-29 16:20:16+00:00,0.9,BRIEFApple,sends out,invites for a Sept  event CNBC
US court hears Apple request to pull Samsung devices,2012-04-06 17:30:36+00:00,0.94,US court,hears,Apple request
BRIEF-Omega Advisors has liquidated stake in Apple - source,2016-05-16 15:45:52+00:00,0.9,BRIEFOmega Advisors,has liquidated,stake in Apple  source
"BRIEF-Apple abandons development of wireless routers - Bloomberg, citing sources",2016-11-21 12:45:55+00:00,0.91,Bloomberg,citing,sources
Apple's star-studded 'The Morning Show' joins #MeToo conversation,2019-10-18 16:23:17+00:00,0.95,The Morning Show',joins,#MeToo conversation
Apple invalidates Wi-Lan wireless patent at U.S. appeals court,2016-01-08 20:52:21+00:00,0.93,Apple,invalidates,WiLan wireless patent at U.S. appeals court
Apple settles Unwired Planet patent case on eve of trial,2017-04-18 21:13:30+00:00,0.93,Apple,settles,Unwired Planet patent case on eve of trial
Swiss launch of Apple Watch hit by patent issue: TV,2015-04-04 11:53:01+00:00,0.96,Swiss launch of Apple Watch,hit,by patent issue
Swiss launch of Apple Watch hit by patent issue-TV,2015-04-04 11:43:01+00:00,0.96,Swiss launch of Apple Watch,hit,by patent issueTV
Icahn says firm has $2 bln invested in Apple shares - CNBC,2013-10-01 16:25:00+00:00,0.9,firm,has,$ bln invested in Apple shares  CNBC
Palo Alto Networks discovers new malware affecting Apple devices,2014-11-05 23:20:34+00:00,0.94,Palo Alto Networks,discovers,new malware affecting Apple devices
